"","doi","survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden","coder","repeat.var","study.no","hyp.no","result.no","group"
"3161","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?",1,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"1","2018-08-20 07:43:27",1944368,2,41,0,"Emma",1,1,1,1,"PR"
"3162","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_EFF_REPORT","Is the effect size reported?",0,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"1","2018-08-20 07:43:27",1944489,2,42,0,"Emma",1,1,1,1,"PR"
"3163","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_EFF_TYPE","What type of effect size?",0,"RESULT_EFF_REPORT==1","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:43:28",1944880,"3","2018-08-20 07:43:29",1946461,2,43,0,"Emma",1,1,1,1,"PR"
"3164","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_EFF_PARAM_r","What effect size parameter is reported?",0,"RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==3","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:43:29",1946467,"1","2018-08-20 08:06:44",3340960,2,46,0,"Emma",1,1,1,1,"PR"
"3165","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_EFF_VALUE","Effect size:",0,"RESULT_EFF_REPORT==1","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:43:28",1944882,"0.15","2018-08-20 08:06:49",3346252,2,53,0,"Emma",1,1,1,1,"PR"
"3166","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-17 12:59:51","2018-08-20 10:05:42","2018-08-20 07:11:04",2300,"1","2018-08-20 07:11:04",NA,2,0,0,"Emma",1,1,1,1,"PR"
"3167","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"3","2018-08-20 08:06:57",3354048,2,56,0,"Emma",1,1,1,1,"PR"
"3168","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","textarea","RESULT_COMMENTS","Any comments regarding (the coding of) this result?",1,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"","2018-08-20 07:11:04",NA,2,57,0,"Emma",1,1,1,1,"PR"
"3169","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_NEXT","Is there another result that relates to the current hypothesis?",0,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"1","2018-08-20 08:07:01",3358047,2,59,0,"Emma",1,1,1,1,"PR"
"3170","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"1","2018-08-20 07:11:04",NA,2,55,0,"Emma",1,1,1,1,"PR"
"3171","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2227127,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_NOTE3","___

### Additional results to be coded",1,"","2018-08-17 12:59:51","2018-08-20 10:05:43","2018-08-20 07:11:04",2300,"1","2018-08-20 07:11:04",NA,2,58,0,"Emma",1,1,1,1,"PR"
"3172","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_NO","Result number:
If the hypothesis relates to more than one result, please number the results consecutively.",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"2","2018-08-20 08:07:08",6401,1,1,0,"Emma",2,1,1,2,"PR"
"3173","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., """"Table 4"""", """"Figure 1A"""").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code """"not reported""""",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"Table 3","2018-08-20 08:07:11",9248,1,2,0,"Emma",2,1,1,2,"PR"
"3174","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"171","2018-08-20 08:07:24",22028,1,3,0,"Emma",2,1,1,2,"PR"
"3175","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"freqtest","2018-08-20 08:07:25",23310,1,4,0,"Emma",2,1,1,2,"PR"
"3176","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:25",23333,"1","2018-08-20 08:07:25",NA,1,6,0,"Emma",2,1,1,2,"PR"
"3177","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:25",23334,"1","2018-08-20 08:07:26",24452,1,7,0,"Emma",2,1,1,2,"PR"
"3178","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_CRIT_ALPHA","What is the alpha level?",0,"RESULT_CRIT_ALPHA_REPORT == 1","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:26",24458,"0.05","2018-08-20 08:07:29",27265,1,8,0,"Emma",2,1,1,2,"PR"
"3179","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:25",23334,"3","2018-08-20 08:07:30",28777,1,9,0,"Emma",2,1,1,2,"PR"
"3180","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:25",23360,"0.1","2018-08-20 08:07:50",48741,1,11,0,"Emma",2,1,1,2,"PR"
"3181","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_TESTDF1","DF 1:",0,"RESULT_TESTSTAT < 7","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:25",23360,"999","2018-08-20 08:07:36",34735,1,12,0,"Emma",2,1,1,2,"PR"
"3182","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_PVAL","How is the *p* value reported?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:25",23336,"2","2018-08-20 08:07:37",34855,1,14,0,"Emma",2,1,1,2,"PR"
"3183","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_PVAL_SMALLER","*p* <",0,"RESULT_PVAL==2","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:37",35246,"0.05","2018-08-20 08:07:54",52064,1,16,0,"Emma",2,1,1,2,"PR"
"3184","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_N","How many subjects were included in this analysis?",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"464","2018-08-20 08:07:57",55304,1,33,0,"Emma",2,1,1,2,"PR"
"3185","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:07:57",55391,1,34,0,"Emma",2,1,1,2,"PR"
"3186","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:08:38",96001,1,36,0,"Emma",2,1,1,2,"PR"
"3187","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","textarea","RESULT_SAMPLE_DEPEND_SPEC","Please state exactly with which results from which hypothesis the sample overlaps, and how (e.g. if the sample is identical or what the differences are)",0,"RESULT_SAMPLE_DEPEND == 1","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:08:38",96018,"see prev","2018-08-20 08:08:41",99169,1,37,0,"Emma",2,1,1,2,"PR"
"3188","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_SAMPLE_EXCLUDED","Were participants excluded from this analysis?",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:08:41",99323,1,38,0,"Emma",2,1,1,2,"PR"
"3189","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_SAMPLE_EXCLUDED_PREREG","Were all reasons for exclusion preregistered?",0,"RESULT_SAMPLE_EXCLUDED == 1","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:08:41",99686,"3","2018-08-20 08:08:44",102618,1,39,0,"Emma",2,1,1,2,"PR"
"3190","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_COND_BETWEEN","How many between-subjects conditions were used?",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:08:47",105103,1,40,0,"Emma",2,1,1,2,"PR"
"3191","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:08:48",106755,1,41,0,"Emma",2,1,1,2,"PR"
"3192","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_EFF_REPORT","Is the effect size reported?",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:08:49",106850,1,42,0,"Emma",2,1,1,2,"PR"
"3193","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_EFF_TYPE","What type of effect size?",0,"RESULT_EFF_REPORT==1","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:08:49",107267,"3","2018-08-20 08:08:50",108398,1,43,0,"Emma",2,1,1,2,"PR"
"3194","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_EFF_PARAM_r","What effect size parameter is reported?",0,"RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==3","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:08:50",108404,"1","2018-08-20 08:08:52",110662,1,46,0,"Emma",2,1,1,2,"PR"
"3195","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_EFF_VALUE","Effect size:",0,"RESULT_EFF_REPORT==1","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:08:49",107269,"0.1","2018-08-20 08:08:56",113878,1,53,0,"Emma",2,1,1,2,"PR"
"3196","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:07:06",NA,1,0,0,"Emma",2,1,1,2,"PR"
"3197","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:08:58",116171,1,56,0,"Emma",2,1,1,2,"PR"
"3198","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","textarea","RESULT_COMMENTS","Any comments regarding (the coding of) this result?",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"","2018-08-20 08:07:06",NA,1,57,0,"Emma",2,1,1,2,"PR"
"3199","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_NEXT","Is there another result that relates to the current hypothesis?",0,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:09:00",118107,1,59,0,"Emma",2,1,1,2,"PR"
"3200","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:07:06",NA,1,55,0,"Emma",2,1,1,2,"PR"
"3201","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245917,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_NOTE3","___

### Additional results to be coded",1,"","2018-08-20 10:05:46","2018-08-20 10:07:41","2018-08-20 08:07:06",4004,"1","2018-08-20 08:07:06",NA,1,58,0,"Emma",2,1,1,2,"PR"
"3202","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_NO","Result number:
If the hypothesis relates to more than one result, please number the results consecutively.",0,"","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:04",3403,"3","2018-08-20 08:09:27",26706,1,1,0,"Emma",3,1,1,3,"PR"
"3203","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., """"Table 4"""", """"Figure 1A"""").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code """"not reported""""",0,"","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:04",3403,"Table 3","2018-08-20 08:09:31",30043,1,2,0,"Emma",3,1,1,3,"PR"
"3204","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:04",3403,"171","2018-08-20 08:09:32",31710,1,3,0,"Emma",3,1,1,3,"PR"
"3205","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:04",3403,"freqtest","2018-08-20 08:09:34",33638,1,4,0,"Emma",3,1,1,3,"PR"
"3206","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:34",33651,"1","2018-08-20 08:09:34",NA,1,6,0,"Emma",3,1,1,3,"PR"
"3207","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:34",33652,"1","2018-08-20 08:09:35",34638,1,7,0,"Emma",3,1,1,3,"PR"
"3208","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_CRIT_ALPHA","What is the alpha level?",0,"RESULT_CRIT_ALPHA_REPORT == 1","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:35",34647,"0.05","2018-08-20 08:09:38",37404,1,8,0,"Emma",3,1,1,3,"PR"
"3209","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:34",33654,"3","2018-08-20 08:09:41",40450,1,9,0,"Emma",3,1,1,3,"PR"
"3210","10.1007/s11031-017-9645-3","AssessingRRsPRs_codingscheme_04results",70,2245922,"QkGDyNCJ5bYRLW-ol-uBoVi5SpbcwtJkD-CZ02UMNB0gvFL_8GQ50VBzjDCBGhv6","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-20 10:07:44","2018-08-20 10:09:23","2018-08-20 08:09:34",33670,"0.12","2018-08-20 08:09:46",45906,1,11,0,"Emma",3,1,1,3,"PR"
